18,1,19,1100,27.7,0.18,66,0.59,1124,0.99,12
18,1,19,1200,29.3,0.20,62,0.56,990,0.45,12
18,1,19,1300,27.4,0.07,72,0.65,1429,1.41,12
18,1,19,1400,28.8,0.10,65,0.59,366,0.17,12
18,1,19,1500,29.1,0.19,61,0.55,390,0.01,12
18,1,19,1600,28.5,0.02,61,0.55,1075,1.05,12
18,1,19,1700,27.9,0.18,63,0.57,1012,0.45,12
18,1,19,1800,26.6,0.19,67,0.60,1242,1.13,12
18,1,19,1900,26.1,0.19,68,0.61,570,0.26,12
18,1,19,2000,25.8,0.02,70,0.63,498,0.43,12
18,1,19,2100,25.7,0.09,71,0.64,906,0.52,12
18,1,19,2200,25.6,0.09,70,0.63,865,0.30,12
18,1,19,2300,25.7,0.16,69,0.62,1259,0.79,12
18,1,19,2400,25.6,0.00,69,0.62,554,0.19,12
18,1,20,100,25.4,0.16,70,0.63,1117,0.25,12
18,1,20,200,25.5,0.18,69,0.62,1226,0.12,12
18,1,20,300,25.8,0.11,69,0.62,731,0.15,12
18,1,20,400,25.6,0.07,70,0.63,1229,0.33,12
18,1,20,500,25.8,0.10,69,0.62,565,0.50,12
18,1,20,600,25.4,0.05,70,0.63,1076,0.39,12
18,1,20,700,24.9,0.06,72,0.65,977,0.16,12
18,1,20,800,25.4,0.10,73,0.66,849,0.28,12
18,1,20,900,26.5,0.16,70,0.63,271,0.25,12
18,1,20,1000,29.4,0.17,61,0.55,453,0.28,12
18,1,20,1100,30.0,0.01,59,0.53,1041,0.31,12
18,1,20,1200,30.4,0.24,59,0.53,533,0.45,12
18,1,20,1300,30.8,0.28,57,0.51,1159,0.45,12
18,1,20,1400,31.3,0.24,56,0.50,774,0.49,12
18,1,20,1500,31.3,0.23,56,0.50,503,0.48,12
18,1,20,1600,30.7,0.03,57,0.51,663,0.21,12
18,1,20,1700,29.3,0.12,62,0.56,790,0.65,12
18,1,20,1800,27.8,0.00,67,0.60,814,0.18,12
18,1,20,1900,26.8,0.10,72,0.65,582,0.51,12
18,1,20,2000,26.6,0.23,75,0.68,278,0.12,12
18,1,20,2100,26.4,0.13,74,0.67,613,0.03,12
18,1,20,2200,26.4,0.17,72,0.65,1107,0.91,12
18,1,20,2300,26.2,0.03,72,0.65,498,0.09,12
18,1,20,2400,26.0,0.21,72,0.65,1022,0.03,12
18,1,21,100,26.2,0.15,71,0.64,527,0.44,12
18,1,21,200,25.9,0.14,73,0.66,1121,0.28,12
18,1,21,300,25.9,0.22,74,0.67,583,0.52,12
18,1,21,400,25.9,0.15,74,0.67,650,0.37,12
18,1,21,500,24.4,0.20,82,0.74,323,0.18,12
18,1,21,600,23.7,0.07,87,0.78,978,0.87,12
18,1,21,700,24.1,0.01,86,0.77,1349,0.54,12
18,1,21,800,27.4,0.08,73,0.66,841,0.64,12
18,1,21,900,29.4,0.22,63,0.57,734,0.16,12
18,1,21,1000,29.6,0.06,62,0.56,347,0.08,12
18,1,21,1100,30.6,0.19,60,0.54,928,0.86,12
18,1,21,1200,31.1,0.24,58,0.52,1523,1.13,12
18,1,21,1300,31.4,0.22,56,0.50,295,0.10,12
18,1,21,1400,31.2,0.16,56,0.50,1034,0.37,12
18,1,21,1500,31.1,0.07,55,0.50,1111,0.56,12
18,1,21,1600,30.9,0.20,55,0.50,763,0.27,12
18,1,21,1700,30.1,0.16,56,0.50,911,0.75,12
18,1,21,1800,28.7,0.10,61,0.55,657,0.50,12
18,1,21,1900,27.9,0.13,62,0.56,1244,0.59,12
18,1,21,2000,27.4,0.26,65,0.59,869,0.11,12
18,1,21,2100,27.2,0.24,65,0.59,1288,0.62,12
18,1,21,2200,27.0,0.05,66,0.59,859,0.82,12
18,1,21,2300,26.7,0.16,67,0.60,681,0.68,12
18,1,21,2400,26.3,0.14,69,0.62,1205,0.36,12
18,1,22,100,25.3,0.13,74,0.67,874,0.27,12
18,1,22,200,25.3,0.22,74,0.67,775,0.61,12
18,1,22,300,25.8,0.21,71,0.64,797,0.79,12
18,1,22,400,25.4,0.12,72,0.65,1147,0.64,12
18,1,22,500,25.1,0.17,73,0.66,399,0.20,12
18,1,22,600,25.3,0.00,72,0.65,942,0.38,12
18,1,22,700,25.4,0.23,70,0.63,1389,1.29,12
18,1,22,800,27.2,0.20,64,0.58,606,0.00,12
18,1,22,900,28.6,0.08,59,0.53,525,0.11,12
18,1,22,1000,29.8,0.09,56,0.50,787,0.04,12
18,1,22,1100,30.8,0.17,53,0.48,556,0.05,12
18,1,22,1200,31.2,0.14,54,0.49,301,0.09,12
18,1,22,1300,31.6,0.16,52,0.47,1098,0.81,12
18,1,22,1400,31.8,0.06,50,0.45,626,0.07,12
18,1,22,1500,31.6,0.08,50,0.45,409,0.14,12
18,1,22,1600,31.0,0.19,50,0.45,1455,0.89,12
18,1,22,1700,29.6,0.29,53,0.48,1198,0.56,12
18,1,22,1800,28.2,0.28,61,0.55,1465,0.06,12
18,1,22,1900,27.1,0.09,65,0.59,282,0.10,12
18,1,22,2000,26.8,0.11,59,0.53,519,0.22,12
18,1,22,2100,27.1,0.13,60,0.54,266,0.26,12
18,1,22,2200,26.9,0.24,65,0.59,1323,0.97,12
18,1,22,2300,26.6,0.09,68,0.61,1051,0.99,12
18,1,22,2400,26.5,0.26,69,0.62,824,0.28,12
18,1,23,100,26.3,0.16,69,0.62,976,0.61,12
18,1,23,200,26.4,0.16,68,0.61,583,0.04,12
18,1,23,300,26.0,0.01,69,0.62,1525,0.09,12
18,1,23,400,25.3,0.19,73,0.66,1277,0.21,12
18,1,23,500,23.2,0.11,85,0.77,805,0.46,12
18,1,23,600,22.7,0.18,88,0.79,1263,0.14,12
18,1,23,700,22.6,0.02,88,0.79,225,0.13,12
18,1,23,800,26.5,0.10,72,0.65,713,0.52,12
18,1,23,900,29.2,0.27,61,0.55,247,0.21,12
18,1,23,1000,29.9,0.11,59,0.53,875,0.47,12
18,1,23,1100,30.6,0.11,57,0.51,986,0.74,12
18,1,23,1200,30.8,0.14,57,0.51,362,0.29,12
18,1,23,1300,29.9,0.02,60,0.54,407,0.05,12
18,1,23,1400,29.2,0.14,58,0.52,1277,0.99,12
18,1,23,1500,29.9,0.26,55,0.50,700,0.67,12
18,1,23,1600,29.6,0.13,54,0.49,981,0.86,12
18,1,23,1700,28.6,0.02,58,0.52,1226,1.12,12
18,1,23,1800,27.3,0.14,60,0.54,914,0.76,12
18,1,23,1900,26.8,0.03,63,0.57,850,0.52,12
18,1,23,2000,27.0,0.22,63,0.57,647,0.16,12
18,1,23,2100,26.9,0.17,64,0.58,1014,0.37,12
18,1,23,2200,26.8,0.18,66,0.59,636,0.24,12
18,1,23,2300,26.9,0.11,64,0.58,458,0.13,12
18,1,23,2400,26.8,0.17,64,0.58,914,0.59,12
18,1,24,100,26.1,0.09,68,0.61,893,0.64,12
18,1,24,200,26.2,0.16,69,0.62,493,0.03,12
18,1,24,300,26.4,0.05,68,0.61,1053,0.43,12
18,1,24,400,25.8,0.06,70,0.63,242,0.24,12
18,1,24,500,25.6,0.01,70,0.63,651,0.14,12
18,1,24,600,24.8,0.04,75,0.68,641,0.20,12
18,1,24,700,25.2,0.11,71,0.64,917,0.66,12
18,1,24,800,26.5,0.01,65,0.59,624,0.32,12
18,1,24,900,27.0,0.10,65,0.59,701,0.54,12
18,1,24,1000,29.1,0.02,59,0.53,964,0.59,12
18,1,24,1100,30.1,0.28,58,0.52,368,0.05,12
18,1,24,1200,30.4,0.17,57,0.51,1129,1.06,12
18,1,24,1300,30.9,0.22,56,0.50,1157,0.94,12
18,1,24,1400,30.2,0.26,58,0.52,929,0.72,12
18,1,24,1500,30.1,0.16,57,0.51,596,0.32,12
18,1,24,1600,29.9,0.12,58,0.52,854,0.08,12
18,1,24,1700,28.8,0.14,60,0.54,1056,0.21,12
18,1,24,1800,27.6,0.12,65,0.59,1159,0.26,12
18,1,24,1900,27.4,0.05,66,0.59,1159,0.12,12
18,1,24,2000,27.5,0.04,65,0.59,1004,0.56,12
18,1,24,2100,27.5,0.25,64,0.58,1101,0.23,12
18,1,24,2200,27.5,0.18,63,0.57,741,0.05,12
18,1,24,2300,27.2,0.04,65,0.59,393,0.15,12
18,1,24,2400,27.1,0.11,66,0.59,714,0.48,12
18,1,25,100,26.8,0.12,67,0.60,424,0.20,12
18,1,25,200,26.8,0.05,66,0.59,441,0.14,12
18,1,25,300,26.8,0.10,65,0.59,266,0.18,12
18,1,25,400,26.5,0.02,66,0.59,342,0.08,12
18,1,25,500,26.6,0.15,63,0.57,1007,0.05,12
18,1,25,600,26.6,0.11,64,0.58,1068,0.54,12
18,1,25,700,26.3,0.20,64,0.58,1033,0.45,12
18,1,25,800,26.9,0.05,64,0.58,496,0.12,12
18,1,25,900,27.7,0.23,63,0.57,458,0.45,12
18,1,25,1000,29.4,0.27,58,0.52,1093,0.91,12
18,1,25,1100,29.8,0.25,57,0.51,1080,0.77,12
18,1,25,1200,30.1,0.15,57,0.51,451,0.15,12
18,1,25,1300,30.5,0.29,53,0.48,784,0.44,12
18,1,25,1400,31.0,0.10,50,0.45,879,0.19,12
18,1,25,1500,31.1,0.25,51,0.46,1142,0.28,12
18,1,25,1600,30.1,0.02,55,0.50,473,0.01,12
18,1,25,1700,28.8,0.28,59,0.53,368,0.32,12
18,1,25,1800,28.0,0.03,62,0.56,761,0.76,12
18,1,25,1900,27.3,0.12,64,0.58,564,0.56,12
18,1,25,2000,27.1,0.11,64,0.58,469,0.16,12
18,1,25,2100,26.9,0.07,65,0.59,980,0.53,12
18,1,25,2200,26.8,0.13,66,0.59,466,0.44,12
18,1,25,2300,26.6,0.23,67,0.60,135,0.05,12
18,1,25,2400,26.4,0.26,65,0.59,1051,0.27,12
18,1,26,100,26.1,0.12,66,0.59,1015,0.45,12
18,1,26,200,26.0,0.09,65,0.59,797,0.12,12
18,1,26,300,26.1,0.20,63,0.57,950,0.89,12
18,1,26,400,26.2,0.04,62,0.56,244,0.09,12
18,1,26,500,26.5,0.18,62,0.56,496,0.35,12
18,1,26,600,26.3,0.07,62,0.56,606,0.10,12
18,1,26,700,26.6,0.07,61,0.55,413,0.26,12
18,1,26,800,27.5,0.17,60,0.54,1084,0.37,12
18,1,26,900,28.7,0.10,58,0.52,417,0.10,12
18,1,26,1000,29.8,0.25,54,0.49,781,0.57,12
18,1,26,1100,30.6,0.26,52,0.47,370,0.35,12
18,1,26,1200,30.9,0.05,52,0.47,711,0.22,12
18,1,26,1300,31.4,0.30,48,0.43,1055,0.67,12
18,1,26,1400,31.3,0.18,51,0.46,573,0.24,12
18,1,26,1500,30.8,0.20,52,0.47,581,0.33,12
18,1,26,1600,30.3,0.03,54,0.49,772,0.57,12
18,1,26,1700,29.2,0.11,57,0.51,673,0.65,12
18,1,26,1800,27.9,0.25,59,0.53,767,0.04,12
18,1,26,1900,27.1,0.07,63,0.57,909,0.26,12
18,1,26,2000,27.1,0.23,64,0.58,1465,0.44,12
18,1,26,2100,26.6,0.11,66,0.59,796,0.55,12
18,1,26,2200,26.4,0.16,66,0.59,920,0.62,12
18,1,26,2300,26.3,0.16,68,0.61,1433,1.20,12
18,1,26,2400,26.1,0.20,67,0.60,415,0.41,12
18,1,27,100,26.2,0.11,68,0.61,1060,0.68,12
18,1,27,200,26.3,0.02,69,0.62,179,0.15,12
18,1,27,300,26.2,0.13,65,0.59,329,0.32,12
18,1,27,400,26.4,0.07,65,0.59,846,0.39,12
18,1,27,500,25.9,0.10,69,0.62,775,0.10,12
18,1,27,600,25.7,0.02,69,0.62,659,0.37,12
18,1,27,700,25.7,0.14,69,0.62,629,0.61,12
18,1,27,800,27.3,0.01,65,0.59,762,0.56,12
18,1,27,900,28.9,0.01,60,0.54,748,0.27,12
18,1,27,1000,30.2,0.06,57,0.51,833,0.44,12
18,1,27,1100,31.1,0.13,53,0.48,1347,1.26,12
18,1,27,1200,31.8,0.18,51,0.46,622,0.59,12
18,1,27,1300,32.6,0.02,48,0.43,468,0.02,12
18,1,27,1400,33.1,0.18,47,0.42,685,0.21,12
18,1,27,1500,32.5,0.20,49,0.44,649,0.16,12
18,1,27,1600,31.2,0.28,53,0.48,942,0.68,12
18,1,27,1700,30.3,0.02,55,0.50,941,0.11,12
18,1,27,1800,29.1,0.07,58,0.52,811,0.23,12
18,1,27,1900,28.0,0.12,60,0.54,1199,0.31,12
18,1,27,2000,27.4,0.16,62,0.56,1292,0.01,12
18,1,27,2100,26.9,0.26,63,0.57,902,0.32,12
18,1,27,2200,26.5,0.24,65,0.59,995,0.76,12
18,1,27,2300,26.2,0.06,67,0.60,959,0.61,12
18,1,27,2400,26.2,0.08,67,0.60,1054,0.62,12
18,1,28,100,26.1,0.08,67,0.60,1429,0.25,12
18,1,28,200,26.0,0.12,67,0.60,671,0.48,12
18,1,28,300,25.8,0.04,67,0.60,1353,0.92,12
18,1,28,400,26.1,0.04,65,0.59,1080,0.56,12
18,1,28,500,26.1,0.03,65,0.59,215,0.21,12
18,1,28,600,25.9,0.03,67,0.60,363,0.28,12
18,1,28,700,26.0,0.14,67,0.60,625,0.11,12
18,1,28,800,27.3,0.18,62,0.56,1179,0.10,12
18,1,28,900,28.6,0.12,59,0.53,375,0.21,12
18,1,28,1000,29.8,0.21,55,0.50,566,0.19,12
18,1,28,1100,30.6,0.13,53,0.48,645,0.62,12
18,1,28,1200,31.3,0.27,50,0.45,683,0.38,12
18,1,28,1300,32.0,0.02,48,0.43,1439,1.11,12
18,1,28,1400,32.4,0.19,47,0.42,1318,0.47,12
18,1,28,1500,32.3,0.04,46,0.41,376,0.34,12
18,1,28,1600,32.0,0.05,47,0.42,207,0.17,12
18,1,28,1700,31.0,0.15,50,0.45,898,0.72,12
18,1,28,1800,29.3,0.26,57,0.51,1055,0.55,12
18,1,28,1900,27.7,0.19,61,0.55,728,0.69,12
18,1,28,2000,27.0,0.23,64,0.58,759,0.74,12
18,1,28,2100,26.9,0.04,65,0.59,412,0.19,12
18,1,28,2200,26.8,0.20,65,0.59,474,0.28,12
18,1,28,2300,26.6,0.02,67,0.60,1163,1.12,12
18,1,28,2400,26.6,0.22,66,0.59,789,0.27,12
18,1,29,100,26.4,0.00,67,0.60,537,0.29,12
18,1,29,200,26.2,0.17,67,0.60,1044,0.14,12
18,1,29,300,26.1,0.06,67,0.60,526,0.03,12
18,1,29,400,26.2,0.20,67,0.60,1372,0.51,12
18,1,29,500,26.2,0.19,67,0.60,872,0.00,12
18,1,29,600,26.2,0.17,68,0.61,294,0.06,12
18,1,29,700,25.9,0.07,69,0.62,453,0.05,12
18,1,29,800,27.3,0.21,65,0.59,722,0.41,12
18,1,29,900,28.7,0.08,60,0.54,1151,1.10,12
18,1,29,1000,29.5,0.09,57,0.51,1003,0.78,12
18,1,29,1100,30.3,0.17,56,0.50,1097,0.71,12
18,1,29,1200,30.9,0.14,54,0.49,1381,0.80,12
18,1,29,1300,31.4,0.14,53,0.48,879,0.49,12
18,1,29,1400,31.7,0.11,52,0.47,875,0.04,12
18,1,29,1500,31.6,0.02,51,0.46,862,0.34,12
18,1,29,1600,31.2,0.09,53,0.48,707,0.49,12
18,1,29,1700,30.2,0.15,55,0.50,671,0.62,12
18,1,29,1800,28.4,0.00,60,0.54,942,0.88,12
18,1,29,1900,27.7,0.17,64,0.58,1325,1.01,12
18,1,29,2000,27.2,0.24,66,0.59,670,0.46,12
18,1,29,2100,27.0,0.08,66,0.59,468,0.29,12
18,1,29,2200,27.0,0.12,65,0.59,347,0.21,12
18,1,29,2300,27.0,0.23,66,0.59,365,0.02,12
18,1,29,2400,26.6,0.11,69,0.62,1149,0.96,12
18,1,30,100,26.3,0.22,70,0.63,1249,0.86,12
18,1,30,200,25.3,0.10,74,0.67,1279,0.43,12
18,1,30,300,24.0,0.06,80,0.72,709,0.32,12
18,1,30,400,23.9,0.16,80,0.72,712,0.44,12
18,1,30,500,24.7,0.21,74,0.67,908,0.40,12
18,1,30,600,24.1,0.21,77,0.69,663,0.12,12
18,1,30,700,26.1,0.01,66,0.59,857,0.47,12
18,1,30,800,27.1,0.18,64,0.58,969,0.86,12
18,1,30,900,28.6,0.16,61,0.55,1003,0.65,12
18,1,30,1000,29.6,0.15,57,0.51,115,0.05,12
18,1,30,1100,30.5,0.12,55,0.50,579,0.52,12
18,1,30,1200,30.8,0.16,54,0.49,761,0.46,12
18,1,30,1300,31.4,0.23,51,0.46,502,0.46,12
18,1,30,1400,31.8,0.28,51,0.46,636,0.62,12
18,1,30,1500,31.2,0.08,52,0.47,608,0.48,12
18,1,30,1600,30.9,0.18,51,0.46,961,0.16,12
18,1,30,1700,30.1,0.00,54,0.49,1034,0.87,12
18,1,30,1800,29.1,0.21,57,0.51,1443,0.09,12
18,1,30,1900,28.2,0.15,61,0.55,473,0.24,12
18,1,30,2000,27.8,0.23,62,0.56,872,0.61,12
18,1,30,2100,27.3,0.02,64,0.58,244,0.09,12
18,1,30,2200,27.1,0.11,65,0.59,513,0.46,12
18,1,30,2300,26.9,0.01,67,0.60,975,0.94,12
18,1,30,2400,26.5,0.20,69,0.62,890,0.18,12
